Position (1-based)	Max Base Frequency	Shannon Entropy
999	74342	0.055788335908207795
1000	74303	0.06071857652341829
1001	74311	0.059003292393301515
1002	74303	0.06050013625494786
1003	74307	0.05956743919172398
1004	74303	0.06042003050741134
1005	74295	0.06179875050182858
1006	74307	0.05956743919172398
1007	74305	0.059885742177270836
1008	74304	0.06012147814931192
1009	74230	0.07137620117136345
1010	74313	0.05878397168439717
1011	74317	0.05834440576513255
1012	74275	0.06521587256969855
1013	74317	0.05834440576513255
1014	74313	0.0592606086441226
1015	74308	0.05995165072274094
1016	74313	0.05878397168439717
1017	74306	0.06010063505023393
1018	74305	0.06040701137809502
1019	74313	0.05878397168439717
1020	74309	0.059222308163817176
1021	74306	0.05980317568317303
1022	74288	0.06251644262779182
1023	74301	0.06009536879962621
1024	74289	0.062094970396109735
1025	74295	0.06074707518507718
1026	74293	0.060963733932694456
1027	74288	0.061907877525336615
1028	74292	0.06107195636610363
1029	74291	0.06130768896165317
1030	74289	0.061715552197709495
1031	74292	0.06107195636610363
1032	74292	0.06107195636610363
1033	74267	0.06545800874530194
1034	74292	0.0613906733544429
1035	74292	0.06130015434719298
1036	74294	0.06108335343856286
1037	74297	0.060530129508055586
1038	74297	0.060530129508055586
1039	74287	0.06257299099787401
1040	74295	0.060974845120752755
1041	74295	0.06074707518507718
1042	74290	0.061770449397566776
1043	74288	0.06203538794722807
1044	74292	0.06151797014924222
1045	74245	0.06899340388904318
1046	74284	0.06193520319713995
1047	74060	0.0847865799869724
1048	73633	0.13540132268173663
1049	74034	0.08713707707297277
1050	73946	0.09538730206824592
1051	73941	0.09621516189652066
1052	73940	0.09659369512051313
1053	73947	0.09529498702944639
1054	73942	0.09601636968896542
1055	73942	0.09668410268396226
1056	73948	0.09520264050405804
1057	73927	0.09885159430553758
1058	73946	0.0956471743931003
1059	64028	0.6582519806673796
1060	73846	0.11068163258102703
1061	73947	0.09529498702944639
1062	73946	0.09553062980153904
1063	73862	0.10821791188678656
1064	73953	0.09510606207972105
1065	73960	0.09455635172012007
1066	73954	0.0965273439140202
1067	73972	0.09343953628483442
1068	73950	0.09715590468720085
1069	73961	0.09520612356726678
1070	73961	0.09464843169543187
1071	73889	0.10135052455424982
1072	73842	0.10665856666119058
1073	73854	0.10375189060458984
1074	73850	0.10440227411539937
1075	73826	0.10835803490084131
1076	73821	0.10918079304285495
1077	73845	0.10572008817769067
1078	73853	0.10421588822057143
1079	73860	0.1032137881868224
1080	73862	0.10317998528493048
1081	73909	0.09934793101695073
1082	73914	0.09861362556181386
1083	73920	0.09792072563106913
1084	73910	0.09992176585680779
1085	73883	0.10418591156994214
1086	73924	0.09755436942845166
1087	73919	0.09833750846158168
1088	73900	0.10165667918746368
1089	73923	0.0975019716606366
1090	73902	0.10121650297590457
1091	73889	0.10345597586103393
1092	73924	0.09755436942845166
1093	73911	0.10029898489910644
1094	73925	0.098148637668297
1095	73929	0.0969518885361223
1096	73855	0.10612043566400386
1097	73884	0.10119651624723965
1098	73817	0.11162123965302698
1099	73859	0.1058173726591634
1100	73889	0.10074381033728186
1101	73856	0.10631985904299755
1102	73733	0.1229606910842519
1103	73896	0.1002268562582694
1104	73865	0.10553586480828904
1105	73894	0.10051646664210072
1106	73903	0.09959022329290143
1107	73904	0.0998041430610593
1108	73900	0.10052035069305934
1109	73916	0.09840405827090515
1110	73894	0.10029038317202393
1111	73893	0.10075209557810372
1112	73894	0.10026659978009933
1113	73881	0.10268629553332445
1114	73891	0.1012318320168429
1115	73898	0.09990345063009176
1116	73901	0.09963078239337902
1117	73913	0.0991250560204612
1118	73936	0.09628616594566015
1119	73943	0.09578516092445877
1120	73955	0.09453335458396227
1121	73945	0.09666690747271327
1122	73941	0.09759944769916892
1123	73904	0.10318513165441401
1124	73960	0.09443524850661188
1125	73960	0.09477192926858602
1126	73934	0.09912871079965559
1127	73960	0.09421310981477965
1128	73957	0.09460742815477288
1129	73954	0.09476899944365982
1130	73963	0.09379190962389103
1131	73955	0.09527136650398065
1132	73965	0.09386495831101171
1133	73973	0.09286219643358737
1134	73982	0.0920226513577193
1135	73946	0.0986243988099586
1136	74000	0.09033542602753836
1137	74007	0.08981765428786037
1138	74007	0.0896762957142905
1139	73999	0.09176572720609967
1140	74014	0.08901546103441524
1141	74003	0.0914583433269058
1142	74007	0.09049446846045
1143	74010	0.09011848343999618
1144	74033	0.08793245255050237
1145	74038	0.08709356216094313
1146	74031	0.08828503307096403
1147	74080	0.08304893920052449
1148	74048	0.08828888477057861
1149	74096	0.08221096461486198
1150	74078	0.08525578019364657
1151	74122	0.0787232031951201
1152	74145	0.07630310616044933
1153	74152	0.07594637388322223
1154	74179	0.07377880749213311
1155	74188	0.07234250104265189
1156	74192	0.07212052033933847
1157	74165	0.07669221734352889
1158	74201	0.07063917939463346
1159	74199	0.07108384510555872
1160	74185	0.07251451929209955
1161	74181	0.07332879871126348
1162	74183	0.07261082216549648
1163	74167	0.07569607666978956
1164	74183	0.07247676817253756
1165	74183	0.07281517729239062
1166	74185	0.07274532123512323
1167	74181	0.07384454212294121
1168	74189	0.07246036332106469
1169	74193	0.07183168249701859
1170	74138	0.080726303352765
1171	74169	0.07594629959496513
1172	74199	0.07084419092532618
1173	74181	0.07267991742612966
1174	74168	0.07522842871125142
1175	74182	0.07257836805629005
1176	74181	0.07267991742612966
1177	74171	0.074729774446786
1178	74177	0.07368353174074821
1179	74172	0.07475853276255777
1180	74165	0.0758312639703356
1181	74155	0.07756722318625478
1182	74183	0.0729056728475742
1183	74188	0.07208900962279424
1184	74184	0.07249612083780174
1185	74170	0.07501208439922112
1186	74160	0.07686503178222115
1187	74182	0.07256521661870392
1188	74178	0.07340102339967812
1189	74181	0.07280092062026658
1190	74030	0.09378730000225481
1191	72633	0.2233050951810797
1192	74187	0.07205696201421484
1193	74187	0.07261895405079866
1194	74186	0.07267267938769796
1195	74170	0.07567997301080176
1196	74193	0.07144537054546538
1197	74098	0.0855950135603139
1198	74195	0.07122845427025823
1199	74194	0.07133056714491509
1200	74224	0.0682213580113987
1201	74206	0.07151669571044122
1202	74222	0.0689336018144463
1203	74228	0.06780652244861642
1204	74207	0.07141302002022457
1205	74219	0.06947501131800563
1206	74220	0.0691410168328576
1207	74227	0.06789893943401216
1208	74226	0.06842341467623474
1209	74231	0.06748365065933949
1210	74222	0.06949867534109626
1211	74219	0.07015646757603995
1212	74229	0.06802323539415993
1213	74212	0.07093777844386581
1214	74230	0.06813902824578326
1215	74234	0.06717158597183408
1216	74227	0.06826795472032827
1217	74231	0.06761540334166849
1218	74090	0.0872347959710439
1219	74220	0.06956751521141279
1220	74232	0.0673796863375863
1221	74229	0.06819488092823064
1222	74234	0.06730316737396383
1223	74228	0.06858613515601601
1224	74236	0.0669632555153263
1225	74226	0.06887608454766168
1226	74232	0.06764302075987778
1227	74240	0.06805551348431081
1228	74259	0.06468055242419557
1229	74256	0.06510072661819652
1230	74212	0.0724438842034688
1231	74264	0.06425441638041367
1232	74270	0.06338504146380813
1233	74270	0.06338504146380813
1234	74263	0.06425739788279275
1235	74265	0.06417509578081254
1236	74233	0.06936190346670362
1237	74257	0.06577128380458128
1238	74262	0.06464561101444133
1239	74265	0.06414834386470655
1240	74263	0.064453292441843
1241	74271	0.06326981495123987
1242	74283	0.061989550172443245
1243	74284	0.06188243112126472
1244	74285	0.06200537986060393
1245	74291	0.06243806963631533
1246	74308	0.05927758661477289
1247	74306	0.05981246691100382
1248	74317	0.0586942830544395
1249	74325	0.05781451500259287
1250	74331	0.056757827390416335
1251	74298	0.06275307835069285
1252	74335	0.05666323311942607
1253	74338	0.056107446581743096
1254	74350	0.055106898048867196
1255	74315	0.060915449285928444
1256	74370	0.05250661552416655
1257	74370	0.05250661552416655
1258	74369	0.05262039768139642
1259	74373	0.05204301255436632
1260	74363	0.05377205187426453
1261	74379	0.051357148568925294
1262	74376	0.05200081215726932
1263	74309	0.062079941242557446
1264	74355	0.05584825022132074
1265	74359	0.055589073605039147
1266	74386	0.05055144462755533
1267	73026	0.18187876068401676
1268	74240	0.07091744669522726
1269	74377	0.052168883865424606
1270	74378	0.051469082090195406
1271	74310	0.0596385631374121
1272	74311	0.058923440006631383
1273	74312	0.058814782993027934
1274	74217	0.07373076345226541
1275	74317	0.05826345932920407
1276	74312	0.05933514450946459
1277	74319	0.058171904129254354
1278	74320	0.05816232278539641
1279	74321	0.05805292539256791
1280	74312	0.059413577393236015
1281	74285	0.06366682805336027
1282	74312	0.059208355571635195
1283	74315	0.05870818532998751
1284	74307	0.06017649881802056
1285	74311	0.05937073488149612
1286	74308	0.059368751207574184
1287	74308	0.05924138294065461
1288	74172	0.07837914024168613
1289	74309	0.05913301419673131
1290	74308	0.059368751207574184
1291	74309	0.05957816870052666
1292	74313	0.05882582746545945
1293	74319	0.058045337003659714
1294	74320	0.05793616426199529
1295	74320	0.05793616426199529
1296	74318	0.058154435264606
1297	74319	0.058045337003659714
1298	74298	0.06193659222760739
1299	74287	0.06340795350841688
1300	74303	0.0610662179534092
1301	74318	0.058154435264606
1302	74267	0.06624330260007459
1303	74305	0.06026369336821666
1304	74303	0.060101513026400176
1305	74280	0.0633496050425123
1306	74259	0.06657644305535271
1307	74282	0.062443776137176846
1308	74283	0.062186110498314025
1309	74283	0.06225145236819283
1310	74286	0.06160786121238974
1311	74284	0.06195037998089896
1312	74283	0.06238032955218921
1313	74272	0.06355211315131581
1314	74176	0.07759079537656588
1315	74276	0.06267280212974263
1316	74277	0.06256659932962488
1317	74277	0.06256659932962488
1318	74274	0.06288501609606051
1319	74338	0.05675139912985108
1320	74332	0.05777269410705198
1321	74346	0.05537061897595795
1322	74324	0.05924631926422767
1323	74344	0.05559313516441016
1324	74345	0.05517168332185987
1325	74342	0.05581532043999826
1326	74333	0.05736684098773148
1327	74341	0.05596313912060805
1328	74343	0.05551839961949117
1329	74342	0.055727393541784895
1330	74337	0.056725412656303945
1331	74345	0.05517168332185987
1332	74333	0.0574251947836391
1333	74343	0.05551839961949117
1334	74345	0.05529637771073401
1335	74346	0.05506063109362606
1336	74346	0.05506063109362606
1337	74345	0.05529637771073401
1338	74344	0.05528265352151872
1339	74346	0.05506063109362606
1340	74344	0.05550537215216989
1341	74344	0.05540742967940174
1342	74327	0.05825662956627855
1343	74342	0.055504349212274706
1344	74340	0.05594908819423516
1345	74340	0.05594908819423515
1346	74308	0.061318516298340474
1347	74303	0.06191428644735569
1348	74257	0.06803929217676262
1349	74330	0.05722388322925617
1350	74326	0.05803964917449661
1351	74306	0.059670384278282064
1352	74306	0.059441903548460545
1353	74303	0.059994637838525884
1354	74302	0.06010258166282494
1355	74302	0.060001472284653024
1356	74302	0.05987354157501554
1357	74301	0.05998127689172343
1358	74281	0.06361634429960789
1359	74301	0.05998127689172343
1360	74298	0.060432274646376294
1361	74284	0.06321620214899795
1362	74301	0.05998127689172343
1363	74291	0.06188952274659825
1364	74304	0.05965786241397952
1365	74302	0.05987354157501554
1366	74285	0.06296912858306046
1367	74297	0.06097268755206864
1368	74296	0.06108049073670137
1369	74303	0.059994637838525884
1370	74306	0.059441903548460545
1371	74290	0.062357590774382146
1372	74285	0.06305721462963107
1373	74304	0.05965786241397952
1374	74300	0.06021701182490696
1375	74294	0.06150573950087951
1376	74282	0.06343199750425926
1377	74288	0.06257354132842559
1378	74311	0.059356021151665536
1379	74299	0.061716469799849474
1380	74277	0.06486710322978376
1381	74308	0.05967167673493003
1382	74305	0.05967763978020729
1383	74302	0.05987354157501554
1384	74300	0.06021701182490696
1385	74194	0.07553617989334802
1386	74290	0.06186891171166072
1387	74043	0.09326189291952959
1388	74282	0.06310618963530935
1389	74294	0.06086197792614798
1390	74285	0.06254450294655071
1391	74286	0.06222795645794224
1392	74256	0.06686290804895086
1393	74258	0.06566364035529319
1394	74267	0.06373485092918246
1395	74267	0.0636046357626911
1396	74235	0.06718679773516062
1397	74225	0.0684058724363964
1398	74221	0.0686333035359977
1399	74169	0.07559547468954603
1400	74184	0.07250393295891625
1401	74162	0.075805419818884
1402	74181	0.07270900196973704
1403	74171	0.07431890075421219
1404	74128	0.0807841313390755
1405	74109	0.07999121860294495
1406	74093	0.08115979412912425
1407	74019	0.08873049297346475
1408	73994	0.09304755820667401
1409	74017	0.08855827952728627
1410	74007	0.0894980399764522
1411	73995	0.0907367622409474
1412	73971	0.09296974525904939
1413	73973	0.09266817976460774
1414	73972	0.09276084788004693
1415	73951	0.09673215313525295
1416	74006	0.08956937917927599
1417	73998	0.09099167698797495
1418	74003	0.09032790343254768
1419	73966	0.09605734424167425
1420	73941	0.09993535984388752
1421	74007	0.08969572957995328
1422	74009	0.08914617678454147
1423	74007	0.08984762952841863
1424	74009	0.08914617678454147
1425	74010	0.08905235392035213
1426	73911	0.1037690450866435
1427	73885	0.10700539058808517
1428	74011	0.08932010068501595
1429	74014	0.08903801975238743
1430	74021	0.08827411421021224
1431	73989	0.09320608451122861
1432	74014	0.0891898406301106
1433	74020	0.08838343174299909
1434	74053	0.0852387950504408
1435	74052	0.08596037838686796
1436	74057	0.08488352214600403
1437	74050	0.08810634979400675
1438	74079	0.08412947637158208
1439	74074	0.0854235414648841
1440	74103	0.0809299234668069
1441	74086	0.08389559839845476
1442	74087	0.08302385849431186
1443	74083	0.08210737000903137
1444	74080	0.08267519984711388
1445	74084	0.0821499835686084
1446	74085	0.08205339263953418
1447	74080	0.08356084471173003
1448	74092	0.08123734122938077
1449	74084	0.08281331649521156
1450	74083	0.08297684997236858
1451	74088	0.08241434296984158
1452	74090	0.08228527075921988
1453	74101	0.08036410119065762
1454	74099	0.081005330322312
1455	74103	0.08061585644355171
1456	74112	0.07943036838789247
1457	73922	0.10488149945427841
1458	74099	0.08267976276335791
1459	74126	0.07816913276834041
1460	74129	0.07762615453983984
1461	74132	0.07733084548439195
1462	74121	0.07962229886115255
1463	74055	0.08970637499372029
1464	74134	0.07727083990591363
1465	74125	0.07910229574661504
1466	74127	0.07879485709782924
1467	74127	0.07868646499961746
1468	74127	0.07826507854658839
1469	74072	0.08680826755542059
1470	74132	0.07760513998240376
1471	74073	0.08673698288885043
1472	74131	0.07742932485309426
1473	73392	0.15735564326255624
1474	74137	0.07683779957155312
1475	74138	0.07735240292100248
1476	74142	0.07695595101536616
1477	74141	0.07722849386827152
1478	74139	0.07741295233570723
1479	74145	0.0762930610726579
1480	74134	0.07846578333275818
1481	74152	0.0756246042207848
1482	74045	0.09134575918371046
1483	74155	0.07573620424542171
1484	74163	0.07425609623072005
1485	74170	0.07355575049917028
1486	74167	0.07468956382598357
1487	74175	0.07341709668151669
1488	74182	0.07246911302808268
1489	74106	0.08423653900835051
1490	74185	0.07216653368021964
1491	74188	0.07172886441362616
1492	74186	0.0721735233620569
